transaction_id,transaction_date,Year,Quarter_Name,Month_Number,Month_Name,Week_Number,Day_Number,Day_Name,Week_Type,Time_of_Transaction,Time_Buckets,Hour,Minute,transaction_qty,Order_Size,store_id,store_location,product_id,unit_price,unit_price_clean,total_amount,Spending_Level,product_category,product_type,product_category,product_detail
347,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:29:24,Midday,15,29,1,Single,3,Astoria,57,"3,1",3.10,3.10,Low,Tea,Brewed Chai tea,Tea,Spicy Eye Opener Chai Lg
348,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:29:24,Midday,15,29,1,Single,3,Astoria,70,"3,25",3.25,3.25,Low,Bakery,Scone,Drinks/Food,Cranberry Scone
349,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:30:16,Midday,15,30,1,Single,3,Astoria,43,3,3.00,3.00,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Lg
350,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:30:27,Midday,15,30,2,Small Order,3,Astoria,31,"2,2",2.20,4.40,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Sm
351,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:30:58,Midday,15,30,1,Single,5,Lower Manhattan,34,"2,45",2.45,2.45,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Sm
352,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:30:58,Midday,15,30,2,Small Order,8,Hell's Kitchen,29,"2,5",2.50,5.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Rg
353,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:33:36,Midday,15,33,2,Small Order,5,Lower Manhattan,28,2,2.00,4.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Sm
354,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:33:36,Midday,15,33,1,Single,5,Lower Manhattan,74,"3,5",3.50,3.50,Low,Bakery,Biscotti,Drinks/Food,Ginger Biscotti
355,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:34:10,Midday,15,34,2,Small Order,3,Astoria,41,"4,25",4.25,8.50,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino Lg
356,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:34:10,Midday,15,34,1,Single,3,Astoria,76,"3,5",3.50,3.50,Low,Bakery,Biscotti,Drinks/Food,Chocolate Chip Biscotti
357,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:36:59,Midday,15,36,2,Small Order,5,Lower Manhattan,37,3,3.00,6.00,Low,Coffee,Barista Espresso,Drinks/Food,Espresso shot
358,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:39:44,Midday,15,39,1,Single,8,Hell's Kitchen,44,"2,5",2.50,2.50,Low,Tea,Brewed herbal tea,Tea,Peppermint Rg
359,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:42:20,Midday,15,42,1,Single,3,Astoria,36,"3,75",3.75,3.75,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Lg
360,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:45:16,Midday,15,45,2,Small Order,3,Astoria,46,"2,5",2.50,5.00,Low,Tea,Brewed Green tea,Tea,Serenity Green Tea Rg
361,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:46:34,Midday,15,46,2,Small Order,5,Lower Manhattan,40,"3,75",3.75,7.50,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino
362,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:51:15,Midday,15,51,2,Small Order,8,Hell's Kitchen,35,"3,1",3.10,6.20,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Rg
363,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:52:23,Midday,15,52,2,Small Order,5,Lower Manhattan,39,"4,25",4.25,8.50,Low,Coffee,Barista Espresso,Drinks/Food,Latte Rg
364,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:52:23,Midday,15,52,1,Single,5,Lower Manhattan,69,"3,25",3.25,3.25,Low,Bakery,Biscotti,Drinks/Food,Hazelnut Biscotti
365,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:53:55,Midday,15,53,2,Small Order,5,Lower Manhattan,33,"3,5",3.50,7.00,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Lg
366,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:55:45,Midday,15,55,1,Single,8,Hell's Kitchen,24,3,3.00,3.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Lg
367,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:55:50,Midday,15,55,2,Small Order,3,Astoria,31,"2,2",2.20,4.40,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Sm
368,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,15:58:55,Midday,15,58,1,Single,8,Hell's Kitchen,48,"2,5",2.50,2.50,Low,Tea,Brewed Black tea,Tea,English Breakfast Rg
369,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:00:23,Midday,16,0,1,Single,8,Hell's Kitchen,38,"3,75",3.75,3.75,Low,Coffee,Barista Espresso,Drinks/Food,Latte
370,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:02:07,Midday,16,2,1,Single,8,Hell's Kitchen,41,"4,25",4.25,4.25,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino Lg
371,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:03:30,Midday,16,3,2,Small Order,3,Astoria,34,"2,45",2.45,4.90,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Sm
372,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:03:54,Midday,16,3,1,Single,8,Hell's Kitchen,46,"2,5",2.50,2.50,Low,Tea,Brewed Green tea,Tea,Serenity Green Tea Rg
373,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:04:10,Midday,16,4,2,Small Order,3,Astoria,42,"2,5",2.50,5.00,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Rg
374,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:06:04,Midday,16,6,2,Small Order,3,Astoria,23,"2,5",2.50,5.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Rg
375,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:07:20,Midday,16,7,2,Small Order,3,Astoria,23,"2,5",2.50,5.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Rg
376,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:08:59,Midday,16,8,2,Small Order,3,Astoria,42,"2,5",2.50,5.00,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Rg
377,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:10:37,Midday,16,10,2,Small Order,3,Astoria,42,"2,5",2.50,5.00,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Rg
378,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:12:00,Midday,16,12,1,Single,8,Hell's Kitchen,87,3,3.00,3.00,Low,Coffee,Barista Espresso,Drinks/Food,Ouro Brasileiro shot
379,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:17:06,Midday,16,17,2,Small Order,3,Astoria,34,"2,45",2.45,4.90,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Sm
380,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:17:52,Midday,16,17,2,Small Order,3,Astoria,29,"2,5",2.50,5.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Rg
381,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:19:00,Midday,16,19,2,Small Order,8,Hell's Kitchen,29,"2,5",2.50,5.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Rg
382,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:19:17,Midday,16,19,1,Single,3,Astoria,56,"2,55",2.55,2.55,Low,Tea,Brewed Chai tea,Tea,Spicy Eye Opener Chai Rg
383,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:19:26,Midday,16,19,2,Small Order,5,Lower Manhattan,40,"3,75",3.75,7.50,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino
384,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:20:07,Midday,16,20,2,Small Order,3,Astoria,36,"3,75",3.75,7.50,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Lg
385,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:22:07,Midday,16,22,1,Single,5,Lower Manhattan,22,2,2.00,2.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Sm
386,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:22:38,Midday,16,22,1,Single,3,Astoria,22,2,2.00,2.00,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Sm
387,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:25:28,Midday,16,25,1,Single,3,Astoria,44,"2,5",2.50,2.50,Low,Tea,Brewed herbal tea,Tea,Peppermint Rg
388,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:27:42,Midday,16,27,1,Single,5,Lower Manhattan,56,"2,55",2.55,2.55,Low,Tea,Brewed Chai tea,Tea,Spicy Eye Opener Chai Rg
389,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:28:00,Midday,16,28,2,Small Order,8,Hell's Kitchen,53,3,3.00,6.00,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Lg
390,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:28:57,Midday,16,28,1,Single,5,Lower Manhattan,42,"2,5",2.50,2.50,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Rg
391,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:29:36,Midday,16,29,2,Small Order,3,Astoria,27,"3,5",3.50,7.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Lg
392,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:30:12,Midday,16,30,1,Single,3,Astoria,40,"3,75",3.75,3.75,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino
393,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:33:35,Midday,16,33,1,Single,3,Astoria,35,"3,1",3.10,3.10,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Rg
394,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:35:11,Midday,16,35,1,Single,5,Lower Manhattan,28,2,2.00,2.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Sm
395,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:39:24,Midday,16,39,1,Single,3,Astoria,36,"3,75",3.75,3.75,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Lg
396,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:39:27,Midday,16,39,1,Single,8,Hell's Kitchen,58,"3,5",3.50,3.50,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Dark chocolate Rg
397,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:40:18,Midday,16,40,1,Single,3,Astoria,33,"3,5",3.50,3.50,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Lg
398,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:40:19,Midday,16,40,1,Single,5,Lower Manhattan,46,"2,5",2.50,2.50,Low,Tea,Brewed Green tea,Tea,Serenity Green Tea Rg
399,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:41:51,Midday,16,41,1,Single,5,Lower Manhattan,23,"2,5",2.50,2.50,Low,Coffee,Drip coffee,Coffee,Our Old Time Diner Blend Rg
400,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:43:33,Midday,16,43,2,Small Order,8,Hell's Kitchen,50,"2,5",2.50,5.00,Low,Tea,Brewed Black tea,Tea,Earl Grey Rg
401,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:44:46,Midday,16,44,2,Small Order,3,Astoria,54,"2,5",2.50,5.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Rg
402,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:47:05,Midday,16,47,1,Single,5,Lower Manhattan,44,"2,5",2.50,2.50,Low,Tea,Brewed herbal tea,Tea,Peppermint Rg
403,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:47:05,Midday,16,47,1,Single,5,Lower Manhattan,72,"3,25",3.25,3.25,Low,Bakery,Scone,Drinks/Food,Ginger Scone
404,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:48:31,Midday,16,48,2,Small Order,5,Lower Manhattan,44,"2,5",2.50,5.00,Low,Tea,Brewed herbal tea,Tea,Peppermint Rg
405,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:49:19,Midday,16,49,1,Single,5,Lower Manhattan,53,3,3.00,3.00,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Lg
406,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:49:19,Midday,16,49,1,Single,5,Lower Manhattan,71,"3,75",3.75,3.75,Low,Bakery,Pastry,Drinks/Food,Chocolate Croissant
407,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:49:38,Midday,16,49,1,Single,3,Astoria,52,"2,5",2.50,2.50,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Rg
408,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:52:13,Midday,16,52,2,Small Order,8,Hell's Kitchen,42,"2,5",2.50,5.00,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Rg
409,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:52:51,Midday,16,52,1,Single,5,Lower Manhattan,50,"2,5",2.50,2.50,Low,Tea,Brewed Black tea,Tea,Earl Grey Rg
410,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:56:48,Midday,16,56,1,Single,3,Astoria,28,2,2.00,2.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Sm
411,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:58:42,Midday,16,58,1,Single,3,Astoria,58,"3,5",3.50,3.50,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Dark chocolate Rg
412,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,16:58:42,Midday,16,58,1,Single,3,Astoria,69,"3,25",3.25,3.25,Low,Bakery,Biscotti,Drinks/Food,Hazelnut Biscotti
413,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:01:03,Midday,17,1,2,Small Order,5,Lower Manhattan,36,"3,75",3.75,7.50,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Lg
414,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:01:31,Midday,17,1,2,Small Order,8,Hell's Kitchen,50,"2,5",2.50,5.00,Low,Tea,Brewed Black tea,Tea,Earl Grey Rg
415,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:03:21,Midday,17,3,1,Single,3,Astoria,50,"2,5",2.50,2.50,Low,Tea,Brewed Black tea,Tea,Earl Grey Rg
416,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:05:44,Midday,17,5,2,Small Order,3,Astoria,36,"3,75",3.75,7.50,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Lg
417,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:09:18,Midday,17,9,2,Small Order,8,Hell's Kitchen,47,3,3.00,6.00,Low,Tea,Brewed Green tea,Tea,Serenity Green Tea Lg
418,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:10:34,Midday,17,10,1,Single,3,Astoria,27,"3,5",3.50,3.50,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Lg
419,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:10:35,Midday,17,10,1,Single,3,Astoria,59,"4,5",4.50,4.50,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Dark chocolate Lg
420,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:11:58,Midday,17,11,2,Small Order,8,Hell's Kitchen,36,"3,75",3.75,7.50,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Lg
421,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:13:17,Midday,17,13,2,Small Order,5,Lower Manhattan,31,"2,2",2.20,4.40,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Sm
422,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:16:17,Midday,17,16,1,Single,8,Hell's Kitchen,35,"3,1",3.10,3.10,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Rg
423,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:17:19,Midday,17,17,2,Small Order,8,Hell's Kitchen,55,4,4.00,8.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Lg
424,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:17:22,Midday,17,17,1,Single,8,Hell's Kitchen,31,"2,2",2.20,2.20,Low,Coffee,Gourmet brewed coffee,Coffee,Ethiopia Sm
425,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:18:36,Midday,17,18,1,Single,3,Astoria,29,"2,5",2.50,2.50,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Rg
426,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:19:08,Midday,17,19,2,Small Order,5,Lower Manhattan,34,"2,45",2.45,4.90,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Sm
427,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:19:08,Midday,17,19,1,Single,5,Lower Manhattan,75,"3,5",3.50,3.50,Low,Bakery,Pastry,Drinks/Food,Croissant
428,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:19:11,Midday,17,19,2,Small Order,8,Hell's Kitchen,39,"4,25",4.25,8.50,Low,Coffee,Barista Espresso,Drinks/Food,Latte Rg
429,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:19:28,Midday,17,19,2,Small Order,8,Hell's Kitchen,28,2,2.00,4.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Sm
430,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:19:49,Midday,17,19,2,Small Order,8,Hell's Kitchen,87,3,3.00,6.00,Low,Coffee,Barista Espresso,Drinks/Food,Ouro Brasileiro shot
431,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:19:49,Midday,17,19,1,Single,8,Hell's Kitchen,78,"4,5",4.50,4.50,Low,Bakery,Scone,Drinks/Food,Scottish Cream Scone 
432,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:20:02,Midday,17,20,2,Small Order,8,Hell's Kitchen,46,"2,5",2.50,5.00,Low,Tea,Brewed Green tea,Tea,Serenity Green Tea Rg
433,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:20:02,Midday,17,20,1,Single,8,Hell's Kitchen,77,3,3.00,3.00,Low,Bakery,Scone,Drinks/Food,Oatmeal Scone
434,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:22:36,Midday,17,22,1,Single,3,Astoria,36,"3,75",3.75,3.75,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Lg
435,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:23:03,Midday,17,23,1,Single,5,Lower Manhattan,48,"2,5",2.50,2.50,Low,Tea,Brewed Black tea,Tea,English Breakfast Rg
436,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:23:04,Midday,17,23,1,Single,3,Astoria,41,"4,25",4.25,4.25,Low,Coffee,Barista Espresso,Drinks/Food,Cappuccino Lg
437,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:25:45,Midday,17,25,2,Small Order,3,Astoria,58,"3,5",3.50,7.00,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Dark chocolate Rg
438,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:26:15,Midday,17,26,1,Single,8,Hell's Kitchen,35,"3,1",3.10,3.10,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Rg
439,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:26:15,Midday,17,26,1,Single,8,Hell's Kitchen,76,"3,5",3.50,3.50,Low,Bakery,Biscotti,Drinks/Food,Chocolate Chip Biscotti
440,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:28:42,Midday,17,28,1,Single,5,Lower Manhattan,37,3,3.00,3.00,Low,Coffee,Barista Espresso,Drinks/Food,Espresso shot
441,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:28:42,Midday,17,28,1,Single,5,Lower Manhattan,70,"3,25",3.25,3.25,Low,Bakery,Scone,Drinks/Food,Cranberry Scone
442,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:29:25,Midday,17,29,1,Single,3,Astoria,46,"2,5",2.50,2.50,Low,Tea,Brewed Green tea,Tea,Serenity Green Tea Rg
443,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:29:25,Midday,17,29,1,Single,3,Astoria,75,"3,5",3.50,3.50,Low,Bakery,Pastry,Drinks/Food,Croissant
444,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:34:47,Midday,17,34,2,Small Order,8,Hell's Kitchen,54,"2,5",2.50,5.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Rg
445,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:35:26,Midday,17,35,1,Single,3,Astoria,47,3,3.00,3.00,Low,Tea,Brewed Green tea,Tea,Serenity Green Tea Lg
446,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:35:26,Midday,17,35,1,Single,3,Astoria,69,"3,25",3.25,3.25,Low,Bakery,Biscotti,Drinks/Food,Hazelnut Biscotti
447,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:37:26,Midday,17,37,1,Single,8,Hell's Kitchen,42,"2,5",2.50,2.50,Low,Tea,Brewed herbal tea,Tea,Lemon Grass Rg
448,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:40:50,Midday,17,40,1,Single,3,Astoria,55,4,4.00,4.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Lg
449,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:41:55,Midday,17,41,2,Small Order,3,Astoria,55,4,4.00,8.00,Low,Tea,Brewed Chai tea,Tea,Morning Sunrise Chai Lg
450,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:41:55,Midday,17,41,1,Single,3,Astoria,71,"3,75",3.75,3.75,Low,Bakery,Pastry,Drinks/Food,Chocolate Croissant
451,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:43:49,Midday,17,43,2,Small Order,8,Hell's Kitchen,52,"2,5",2.50,5.00,Low,Tea,Brewed Chai tea,Tea,Traditional Blend Chai Rg
452,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:44:28,Midday,17,44,2,Small Order,3,Astoria,27,"3,5",3.50,7.00,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Lg
453,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:44:28,Midday,17,44,1,Single,3,Astoria,74,"3,5",3.50,3.50,Low,Bakery,Biscotti,Drinks/Food,Ginger Biscotti
454,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:44:48,Midday,17,44,1,Single,8,Hell's Kitchen,34,"2,45",2.45,2.45,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Sm
455,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:45:21,Midday,17,45,1,Single,8,Hell's Kitchen,27,"3,5",3.50,3.50,Low,Coffee,Organic brewed coffee,Coffee,Brazilian Lg
456,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:46:21,Midday,17,46,2,Small Order,8,Hell's Kitchen,36,"3,75",3.75,7.50,Low,Coffee,Premium brewed coffee,Coffee,Jamaican Coffee River Lg
457,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:46:21,Midday,17,46,1,Single,8,Hell's Kitchen,76,"3,5",3.50,3.50,Low,Bakery,Biscotti,Drinks/Food,Chocolate Chip Biscotti
458,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:49:04,Midday,17,49,2,Small Order,8,Hell's Kitchen,60,"3,75",3.75,7.50,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Rg
459,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:50:19,Midday,17,50,1,Single,5,Lower Manhattan,45,3,3.00,3.00,Low,Tea,Brewed herbal tea,Tea,Peppermint Lg
460,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:50:30,Midday,17,50,2,Small Order,8,Hell's Kitchen,38,"3,75",3.75,7.50,Low,Coffee,Barista Espresso,Drinks/Food,Latte
461,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:51:06,Midday,17,51,2,Small Order,3,Astoria,60,"3,75",3.75,7.50,Low,Drinking Chocolate,Hot chocolate,Drinks/Food,Sustainably Grown Organic Rg
462,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:54:11,Midday,17,54,2,Small Order,3,Astoria,56,"2,55",2.55,5.10,Low,Tea,Brewed Chai tea,Tea,Spicy Eye Opener Chai Rg
463,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:56:46,Midday,17,56,1,Single,8,Hell's Kitchen,30,3,3.00,3.00,Low,Coffee,Gourmet brewed coffee,Coffee,Columbian Medium Roast Lg
464,2023-01-01,2023,Q1,1,Jan 2023,52,1,Sunday,Weekend,17:58:01,Midday,17,58,1,Single,5,Lower Manhattan,39,"4,25",4.25,4.25,Low,Coffee,Barista Espresso,Drinks/Food,Latte Rg
